X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,month_num,day_num,same_condition_count,daily_total_area,ignition_type,distance_to_center,is_periphery,human_access_zone,dynamic_seasonal_hotspot_distance,day_type_Saturday,day_type_Sunday,day_type_Weekday,is_peak_season,month_sin,month_cos,day_sin,day_cos,moderate_wind_danger,has_rain,hot_and_dry,double_drought,ISI_x_DC,rain_evaporation_risk,area_log,daily_total_area_log,risk_class
8,6,aug,sat,93.7,231.1,715.1,8.4,18.9,64,4.9,0.0,3.32,8,6,3,3.32,2,4.47213595499958,0,1,0.0,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,0,1,6006.84,0,1.463255402256019,1.463255402256019,0
7,4,aug,sat,91.6,273.8,819.1,7.7,15.5,72,8.0,0.0,1.94,8,6,1,1.94,0,3.0,0,0,2.23606797749979,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,0,0,1,6307.070000000001,0,1.0784095813505903,1.0784095813505903,0
2,5,aug,sat,93.7,231.1,715.1,8.4,18.9,64,4.9,0.0,0.0,8,6,3,3.32,2,2.23606797749979,0,0,6.082762530298219,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,0,1,6006.84,0,0.0,1.463255402256019,0
8,6,aug,sat,93.7,231.1,715.1,8.4,18.9,64,4.9,0.0,0.0,8,6,3,3.32,2,4.47213595499958,0,1,0.0,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,0,1,6006.84,0,0.0,1.463255402256019,0
1,4,sep,sun,91.0,276.3,825.1,7.1,14.5,76,7.6,0.0,3.71,9,7,1,3.71,0,3.0,1,0,7.280109889280518,0,1,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,0,1,5858.21,0,1.5496879080283263,1.5496879080283263,0
6,5,feb,tue,75.1,4.4,16.2,1.9,4.6,82,6.3,0.0,5.39,2,2,1,5.39,0,2.23606797749979,0,0,0.0,0,0,1,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,30.779999999999998,0,1.8547342683894434,1.8547342683894434,0
6,4,feb,tue,75.1,4.4,16.2,1.9,5.1,77,5.4,0.0,2.14,2,2,1,2.14,0,2.0,0,0,1.0,0,0,1,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,0,30.779999999999998,0,1.144222799920162,1.144222799920162,0
2,2,feb,sat,79.5,3.6,15.3,1.8,4.6,59,0.9,0.0,6.84,2,6,1,6.84,0,2.8284271247461903,0,0,5.0,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,27.540000000000003,0,2.0592388343623163,2.0592388343623163,0
6,5,mar,mon,87.2,15.1,36.9,7.1,10.2,45,5.8,0.0,3.18,3,1,1,3.18,0,2.23606797749979,0,0,0.0,0,0,1,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1,0,0,0,261.98999999999995,0,1.430311246536665,1.430311246536665,0
3,4,mar,wed,90.2,18.5,41.1,7.3,11.2,41,5.4,0.0,5.55,3,3,1,5.55,0,1.0,0,0,3.1622776601683795,0,0,1,1,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,300.03000000000003,0,1.8794650496471605,1.8794650496471605,0
6,5,mar,thu,91.3,20.6,43.5,8.5,13.3,27,3.6,0.0,6.61,3,4,1,6.61,0,2.23606797749979,0,0,0.0,0,0,1,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,369.75,0,2.0294631718735947,2.0294631718735947,0
6,3,apr,sun,91.0,14.6,25.6,12.3,13.7,33,9.4,0.0,61.13,4,7,1,61.13,0,2.23606797749979,0,0,2.0,0,1,0,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0,0,0,0,314.88000000000005,0,4.129228964075603,4.129228964075603,1
5,4,apr,sun,91.0,14.6,25.6,12.3,17.6,27,5.8,0.0,0.0,4,7,1,0.0,0,1.0,0,0,1.4142135623730951,0,1,0,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,1,0,0,0,314.88000000000005,0,0.0,0.0,0
4,3,may,fri,89.6,25.4,73.7,5.7,18.0,40,4.0,0.0,38.48,5,5,1,38.48,0,1.0,0,0,2.8284271247461903,0,0,1,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,0,0,420.09000000000003,0,3.675794214565281,3.675794214565281,1
8,3,jun,mon,88.2,96.2,229.0,4.7,14.3,79,4.0,0.0,1.94,6,1,1,1.94,0,4.123105625617661,0,0,3.0,0,0,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,0,0,0,1076.3,0,1.0784095813505903,1.0784095813505903,0
9,4,jun,sat,90.5,61.1,252.6,9.4,24.5,50,3.1,0.0,70.32,6,6,1,70.32,0,5.0,1,0,2.23606797749979,1,0,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,0,0,0,2374.44,0,4.267176792994939,4.267176792994939,1
4,3,jun,thu,93.0,103.8,316.7,10.8,26.4,35,2.7,0.0,10.08,6,4,1,10.08,0,1.0,0,0,5.0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,1,0,3420.36,0,2.405141681319138,2.405141681319138,0
2,5,jun,thu,93.7,121.7,350.2,18.0,22.7,40,9.4,0.0,3.19,6,4,1,3.19,0,2.23606797749979,0,0,6.082762530298219,0,0,1,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,1,0,6303.599999999999,0,1.4327007339340463,1.4327007339340463,0
4,3,jul,thu,93.5,85.3,395.0,9.9,27.2,28,1.3,0.0,1.76,7,4,1,1.76,0,1.0,0,0,5.0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,1,0,3910.5,0,1.0152306797290584,1.0152306797290584,0
4,3,jul,sun,93.7,101.3,423.4,14.7,26.1,45,4.0,0.0,7.36,7,7,1,7.36,0,1.0,0,0,5.0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,1,0,0,0,6223.98,0,2.1234584270966104,2.1234584270966104,0
7,4,jul,sun,93.7,101.3,423.4,14.7,18.2,82,4.5,0.0,2.21,7,7,1,2.21,0,3.0,0,0,2.23606797749979,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,1,0,0,0,6223.98,0,1.1662709371419244,1.1662709371419244,0
7,4,jul,mon,89.2,103.9,431.6,6.4,22.6,57,4.9,0.0,278.53,7,1,1,278.53,0,3.0,0,0,2.23606797749979,0,0,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,0,0,0,2762.2400000000002,0,5.633109621361155,5.633109621361155,2
9,9,jul,thu,93.2,114.4,560.0,9.5,30.2,25,4.5,0.0,2.75,7,4,1,2.75,0,7.0710678118654755,1,0,3.1622776601683795,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1,0,1,1,5320.0,0,1.3217558399823195,1.3217558399823195,0
4,3,jul,thu,93.2,114.4,560.0,9.5,30.2,22,4.9,0.0,0.0,7,4,1,0.0,0,1.0,0,0,5.0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1,0,1,1,5320.0,0,0.0,0.0,0
3,4,aug,sun,94.9,130.3,587.1,14.1,23.4,40,5.8,0.0,1.29,8,7,1,1.29,0,1.0,0,0,5.385164807134504,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,0,1,1,8278.11,0,0.8285518175661483,0.8285518175661483,0
8,6,aug,sun,94.9,130.3,587.1,14.1,31.0,27,5.4,0.0,0.0,8,7,1,0.0,0,4.47213595499958,0,1,0.0,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,0,1,1,8278.11,0,0.0,0.0,0
2,5,aug,sun,94.9,130.3,587.1,14.1,33.1,25,4.0,0.0,26.43,8,7,1,26.43,0,2.23606797749979,0,0,6.082762530298219,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,0,1,1,8278.11,0,3.311637304949512,3.311637304949512,0
2,4,aug,mon,95.0,135.5,596.3,21.3,30.6,28,3.6,0.0,2.07,8,1,1,2.07,0,2.0,0,0,6.324555320336759,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,1,1,12701.189999999999,0,1.1216775615991057,1.1216775615991057,0
5,4,aug,tue,95.1,141.3,605.8,17.7,24.1,43,6.3,0.0,2.0,8,2,1,2.0,0,1.0,0,0,3.605551275463989,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,0,1,10722.659999999998,0,1.0986122886681098,1.0986122886681098,0
5,4,aug,tue,95.1,141.3,605.8,17.7,26.4,34,3.6,0.0,16.4,8,2,1,16.4,0,1.0,0,0,3.605551275463989,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,0,1,1,10722.659999999998,0,2.856470206220483,2.856470206220483,0
4,4,aug,tue,95.1,141.3,605.8,17.7,19.4,71,7.6,0.0,46.7,8,2,1,46.7,0,0.0,0,0,4.47213595499958,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,0,1,10722.659999999998,0,3.8649313978942956,3.8649313978942956,1
4,4,aug,wed,95.1,141.3,605.8,17.7,20.6,58,1.3,0.0,0.0,8,3,1,0.0,0,0.0,0,0,4.47213595499958,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,0,1,10722.659999999998,0,0.0,0.0,0
4,4,aug,wed,95.1,141.3,605.8,17.7,28.7,33,4.0,0.0,0.0,8,3,1,0.0,0,0.0,0,0,4.47213595499958,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,0,1,1,10722.659999999998,0,0.0,0.0,0
4,4,aug,thu,95.8,152.0,624.1,13.8,32.4,21,4.5,0.0,0.0,8,4,1,0.0,0,0.0,0,0,4.47213595499958,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,0,1,1,8612.58,0,0.0,0.0,0
1,3,aug,fri,95.9,158.0,633.6,11.3,32.4,27,2.2,0.0,0.0,8,5,1,0.0,0,3.1622776601683795,1,0,7.615773105863909,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,1,1,7159.68,0,0.0,0.0,0
1,3,aug,fri,95.9,158.0,633.6,11.3,27.5,29,4.5,0.0,43.32,8,5,1,43.32,0,3.1622776601683795,1,0,7.615773105863909,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,1,1,7159.68,0,3.7914360424390283,3.7914360424390283,1
6,6,aug,sat,96.0,164.0,643.0,14.0,30.8,30,4.9,0.0,8.59,8,6,1,8.59,0,2.8284271247461903,0,0,2.0,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,1,1,9002.0,0,2.2607208888953467,2.2607208888953467,0
6,6,aug,mon,96.2,175.5,661.8,16.8,23.9,42,2.2,0.0,0.0,8,1,1,0.0,0,2.8284271247461903,0,0,2.0,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,1,11118.24,0,0.0,0.0,0
4,5,aug,mon,96.2,175.5,661.8,16.8,32.6,26,3.1,0.0,2.77,8,1,1,2.77,0,1.0,0,0,4.123105625617661,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,1,11118.24,0,1.3270750014599193,1.3270750014599193,0
3,4,aug,tue,96.1,181.1,671.2,14.3,32.3,27,2.2,0.0,14.68,8,2,1,14.68,0,1.0,0,0,5.385164807134504,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,1,9598.160000000002,0,2.7523860149222616,2.7523860149222616,0
6,5,aug,tue,96.1,181.1,671.2,14.3,33.3,26,2.7,0.0,40.54,8,2,1,40.54,0,2.23606797749979,0,0,2.23606797749979,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,1,9598.160000000002,0,3.726656818447966,3.726656818447966,1
7,5,aug,tue,96.1,181.1,671.2,14.3,27.3,63,4.9,6.4,10.82,8,2,1,10.82,0,3.1622776601683795,0,0,1.4142135623730951,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,1,0,1,9598.160000000002,1,2.469793011977952,2.469793011977952,0
8,6,aug,tue,96.1,181.1,671.2,14.3,21.6,65,4.9,0.8,0.0,8,2,2,0.0,1,4.47213595499958,0,1,0.0,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,1,0,1,9598.160000000002,1,0.0,0.0,0
7,5,aug,tue,96.1,181.1,671.2,14.3,21.6,65,4.9,0.8,0.0,8,2,2,0.0,1,3.1622776601683795,0,0,1.4142135623730951,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,1,0,1,9598.160000000002,1,0.0,0.0,0
4,4,aug,tue,96.1,181.1,671.2,14.3,20.7,69,4.9,0.4,0.0,8,2,1,0.0,0,0.0,0,0,4.47213595499958,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,1,0,1,9598.160000000002,0,0.0,0.0,0
2,4,aug,wed,94.5,139.4,689.1,20.0,29.2,30,4.9,0.0,1.95,8,3,1,1.95,0,2.0,0,0,6.324555320336759,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,0,1,1,13782.0,0,1.0818051703517284,1.0818051703517284,0
4,3,aug,wed,94.5,139.4,689.1,20.0,28.9,29,4.9,0.0,49.59,8,3,1,49.59,0,1.0,0,0,5.0,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,0,1,1,13782.0,0,3.923753928303845,3.923753928303845,1
1,2,aug,thu,91.0,163.2,744.4,10.1,26.7,35,1.8,0.0,5.8,8,4,1,5.8,0,3.605551275463989,1,0,8.06225774829855,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,1,1,7518.44,0,1.916922612182061,1.916922612182061,0
1,2,aug,fri,91.0,166.9,752.6,7.1,18.5,73,8.5,0.0,0.0,8,5,1,0.0,0,3.605551275463989,1,0,8.06225774829855,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,0,1,5343.46,0,0.0,0.0,0
2,4,aug,fri,91.0,166.9,752.6,7.1,25.9,41,3.6,0.0,0.0,8,5,2,0.0,1,2.0,0,0,6.324555320336759,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,0,1,5343.46,0,0.0,0.0,0
1,2,aug,fri,91.0,166.9,752.6,7.1,25.9,41,3.6,0.0,0.0,8,5,2,0.0,1,3.605551275463989,1,0,8.06225774829855,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,0,1,5343.46,0,0.0,0.0,0
5,4,aug,fri,91.0,166.9,752.6,7.1,21.1,71,7.6,1.4,2.17,8,5,1,2.17,0,1.0,0,0,3.605551275463989,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,0,1,5343.46,1,1.1537315878891892,1.1537315878891892,0
6,5,aug,fri,91.0,166.9,752.6,7.1,18.2,62,5.4,0.0,0.43,8,5,1,0.43,0,2.23606797749979,0,0,2.23606797749979,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,0,1,5343.46,0,0.35767444427181594,0.35767444427181594,0
8,6,aug,sun,81.6,56.7,665.6,1.9,27.8,35,2.7,0.0,0.0,8,7,1,0.0,0,4.47213595499958,0,1,0.0,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0,0,1,0,1264.6399999999999,0,0.0,0.0,0
4,3,aug,sun,81.6,56.7,665.6,1.9,27.8,32,2.7,0.0,6.44,8,7,1,6.44,0,1.0,0,0,5.0,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0,0,1,0,1264.6399999999999,0,2.0068708488450007,2.0068708488450007,0
2,4,aug,sun,81.6,56.7,665.6,1.9,21.9,71,5.8,0.0,54.29,8,7,1,54.29,0,2.0,0,0,6.324555320336759,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,0,0,0,1264.6399999999999,0,4.012592060349841,4.012592060349841,1
7,4,aug,sun,81.6,56.7,665.6,1.9,21.2,70,6.7,0.0,11.16,8,7,1,11.16,0,3.0,0,0,2.23606797749979,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0,0,0,0,1264.6399999999999,0,2.498151876538021,2.498151876538021,0
1,4,aug,sat,94.4,146.0,614.7,11.3,25.6,42,4.0,0.0,0.0,8,6,1,0.0,0,3.0,1,0,7.280109889280518,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,0,1,6946.110000000001,0,0.0,0.0,0
6,3,nov,tue,79.5,3.0,106.7,1.1,11.8,31,4.5,0.0,0.0,11,2,1,0.0,0,2.23606797749979,0,0,2.0,0,0,1,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,0,0,117.37000000000002,0,0.0,0.0,0
